_column	_row	_well	barcodenr	barcodetype_genomic	barcodetype_transcriptomic	cellcount	clone_id	date_sorted	experiment	indexnr	library_type	limsid	plate_id	platenr	shield	tamox_ind	timepoint	tubenr
4	B	B4	28	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	C	C4	52	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	D	D4	76	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	E	E4	100	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	F	F4	124	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	G	G4	148	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	H	H4	172	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	I	I4	196	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	J	J4	220	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	K	K4	244	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	L	L4	268	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	M	M4	292	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	N	N4	316	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	O	O4	340	BCv3_set1	BCv3_set2	0	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
4	P	P4	364	BCv3_set1	BCv3_set2	0	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
5	I	I5	197	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	J	J5	221	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	K	K5	245	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	L	L5	269	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	M	M5	293	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	N	N5	317	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	O	O5	341	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	P	P5	365	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	A	A6	6	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	B	B6	30	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	C	C6	54	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	D	D6	78	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	E	E6	102	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	F	F6	126	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	G	G6	150	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	H	H6	174	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	I	I6	198	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	J	J6	222	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	K	K6	246	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	L	L6	270	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	M	M6	294	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	N	N6	318	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	O	O6	342	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
6	P	P6	366	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	A	A7	7	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	B	B7	31	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	C	C7	55	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	D	D7	79	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	E	E7	103	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	F	F7	127	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	G	G7	151	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	H	H7	175	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	I	I7	199	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	J	J7	223	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	K	K7	247	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	L	L7	271	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	M	M7	295	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	N	N7	319	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	O	O7	343	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
7	P	P7	367	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	A	A8	8	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	B	B8	32	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	C	C8	56	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	D	D8	80	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	E	E8	104	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	F	F8	128	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	G	G8	152	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	H	H8	176	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	I	I8	200	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	J	J8	224	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	K	K8	248	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	L	L8	272	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	M	M8	296	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	N	N8	320	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	O	O8	344	BCv3_set1	BCv3_set2	0	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
8	P	P8	368	BCv3_set1	BCv3_set2	0	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
9	I	I9	201	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	J	J9	225	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	K	K9	249	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	L	L9	273	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	M	M9	297	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	N	N9	321	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	O	O9	345	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	P	P9	369	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	A	A10	10	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	B	B10	34	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	C	C10	58	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	D	D10	82	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	E	E10	106	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	F	F10	130	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	G	G10	154	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	H	H10	178	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	I	I10	202	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	J	J10	226	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	K	K10	250	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	L	L10	274	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	M	M10	298	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	N	N10	322	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	O	O10	346	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
10	P	P10	370	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	A	A11	11	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	B	B11	35	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	C	C11	59	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	D	D11	83	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	E	E11	107	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	F	F11	131	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	G	G11	155	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	H	H11	179	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	I	I11	203	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	J	J11	227	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	K	K11	251	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	L	L11	275	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	M	M11	299	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	N	N11	323	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	O	O11	347	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
11	P	P11	371	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	A	A12	12	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	B	B12	36	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	C	C12	60	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	D	D12	84	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	E	E12	108	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	F	F12	132	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	G	G12	156	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	H	H12	180	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	I	I12	204	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	J	J12	228	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	K	K12	252	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	L	L12	276	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	M	M12	300	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	N	N12	324	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	O	O12	348	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
12	P	P12	372	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	A	A13	13	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	B	B13	37	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	C	C13	61	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	D	D13	85	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	E	E13	109	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	F	F13	133	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	G	G13	157	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	H	H13	181	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	I	I13	205	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	J	J13	229	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	K	K13	253	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	L	L13	277	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	M	M13	301	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	N	N13	325	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	O	O13	349	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
13	P	P13	373	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	A	A14	14	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	B	B14	38	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	C	C14	62	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	D	D14	86	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	E	E14	110	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	F	F14	134	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	G	G14	158	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	H	H14	182	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	I	I14	206	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	J	J14	230	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	K	K14	254	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	L	L14	278	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	M	M14	302	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	N	N14	326	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	O	O14	350	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
14	P	P14	374	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	A	A15	15	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	B	B15	39	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	C	C15	63	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	D	D15	87	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	E	E15	111	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	F	F15	135	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	G	G15	159	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	H	H15	183	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	I	I15	207	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	J	J15	231	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	K	K15	255	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	L	L15	279	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	M	M15	303	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	N	N15	327	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	O	O15	351	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
15	P	P15	375	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	A	A16	16	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	B	B16	40	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	C	C16	64	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	D	D16	88	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	E	E16	112	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	F	F16	136	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	G	G16	160	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	H	H16	184	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	I	I16	208	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	J	J16	232	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	K	K16	256	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	L	L16	280	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	M	M16	304	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	N	N16	328	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	O	O16	352	BCv3_set1	BCv3_set2	0	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
16	P	P16	376	BCv3_set1	BCv3_set2	0	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
17	I	I17	209	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
17	J	J17	233	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
17	K	K17	257	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
17	L	L17	281	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
17	M	M17	305	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
17	N	N17	329	BCv3_set1	BCv3_set2	1	R66	20190724	T1	3	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
